"Gene.stable.ID","HGNC.symbol","Gene.stable.ID.1"
"ENSNFUG00015014565","IQGAP2","ENSG00000145703"
"ENSNFUG00015022450","NDUFA11","ENSG00000174886"
"ENSNFUG00015009350","SLC5A7","ENSG00000115665"
"ENSNFUG00015003776","NOTCH1","ENSG00000148400"
"ENSNFUG00015017635","FOSL2","ENSG00000075426"
"ENSNFUG00015000960","STING1","ENSG00000184584"
"ENSNFUG00015024155","","ENSG00000258052"
"ENSNFUG00015023062","VAX2","ENSG00000116035"
"ENSNFUG00015015993","UNC45A","ENSG00000140553"
"ENSNFUG00015002247","ATP11C","ENSG00000101974"
"ENSNFUG00015023698","CEP44","ENSG00000164118"
"ENSNFUG00015007243","DMRT1","ENSG00000137090"
"ENSNFUG00015002901","EBAG9","ENSG00000147654"
"ENSNFUG00015002744","AKR1D1","ENSG00000122787"
"ENSNFUG00015011177","C8G","ENSG00000176919"
"ENSNFUG00015021766","DGKZ","ENSG00000149091"
"ENSNFUG00015002802","RAB11A","ENSG00000103769"
"ENSNFUG00015001340","DLL3","ENSG00000090932"
"ENSNFUG00015020738","MYCL","ENSG00000116990"
"ENSNFUG00015016116","DNAH12","ENSG00000174844"
"ENSNFUG00015013353","DDX51","ENSG00000185163"
"ENSNFUG00015024478","MACROH2A1","ENSG00000113648"
"ENSNFUG00015004736","DLGAP2","ENSG00000198010"
"ENSNFUG00015021230","PCSK9","ENSG00000169174"
"ENSNFUG00015016872","DPY19L1","ENSG00000173852"
"ENSNFUG00015014409","ADO","ENSG00000181915"
"ENSNFUG00015022490","SPATS2","ENSG00000123352"
"ENSNFUG00015021548","PUS7","ENSG00000091127"
"ENSNFUG00015020062","SPSB4","ENSG00000175093"
"ENSNFUG00015010839","FKRP","ENSG00000181027"
"ENSNFUG00015016844","HERPUD2","ENSG00000122557"
"ENSNFUG00015009841","CORIN","ENSG00000145244"
"ENSNFUG00015009019","FOXH1","ENSG00000160973"
"ENSNFUG00015012434","PDE1C","ENSG00000154678"
"ENSNFUG00015023225","THSD4","ENSG00000187720"
"ENSNFUG00015004436","WASHC5","ENSG00000164961"
"ENSNFUG00015012694","LIM2","ENSG00000105370"
"ENSNFUG00015000921","UGT8","ENSG00000174607"
"ENSNFUG00015018202","","ENSG00000213204"
"ENSNFUG00015015073","EHD4","ENSG00000103966"
"ENSNFUG00015003476","CACNA2D1","ENSG00000153956"
"ENSNFUG00015003806","ZDHHC14","ENSG00000175048"
"ENSNFUG00015012305","RACGAP1","ENSG00000161800"
"ENSNFUG00015023810","KCNG1","ENSG00000026559"
"ENSNFUG00015000849","GPHN","ENSG00000171723"
"ENSNFUG00015018599","TRIM41","ENSG00000146063"
"ENSNFUG00015006907","ZC3H6","ENSG00000188177"
"ENSNFUG00015019244","C11orf49","ENSG00000149179"
"ENSNFUG00015002444","PHOX2B","ENSG00000109132"
"ENSNFUG00015007508","ITGAV","ENSG00000138448"
"ENSNFUG00015024123","GLDC","ENSG00000178445"
"ENSNFUG00015001992","SMAD5","ENSG00000113658"
"ENSNFUG00015001044","SLC7A13","ENSG00000164893"
"ENSNFUG00015011576","MYL2","ENSG00000111245"
"ENSNFUG00015012516","HSPB1","ENSG00000106211"
"ENSNFUG00015015478","PRKN","ENSG00000185345"
"ENSNFUG00015013407","LIX1L","ENSG00000271601"
"ENSNFUG00015006209","EIF3G","ENSG00000130811"
"ENSNFUG00015004599","ARSB","ENSG00000113273"
"ENSNFUG00015003983","ANAPC15","ENSG00000110200"
"ENSNFUG00015002860","PPP2R2C","ENSG00000074211"
"ENSNFUG00015006378","ATG2A","ENSG00000110046"
"ENSNFUG00015000902","TLN1","ENSG00000137076"
"ENSNFUG00015011139","KLHDC3","ENSG00000124702"
"ENSNFUG00015009054","BFSP2","ENSG00000170819"
"ENSNFUG00015023000","DCLRE1B","ENSG00000118655"
"ENSNFUG00015009114","CAPNS2","ENSG00000256812"
"ENSNFUG00015016111","QRFPR","ENSG00000186867"
"ENSNFUG00015022379","LRRC31","ENSG00000114248"
"ENSNFUG00015017486","SLC1A2","ENSG00000110436"
"ENSNFUG00015009809","SOX14","ENSG00000168875"
"ENSNFUG00015021420","SLC26A1","ENSG00000145217"
"ENSNFUG00015022020","KLHDC10","ENSG00000128607"
"ENSNFUG00015002906","AMFR","ENSG00000159461"
"ENSNFUG00015012308","NAA40","ENSG00000110583"
"ENSNFUG00015014904","DTNBP1","ENSG00000047579"
"ENSNFUG00015001149","MRPS10","ENSG00000048544"
"ENSNFUG00015012427","ZDHHC9","ENSG00000188706"
"ENSNFUG00015018696","RAB38","ENSG00000123892"
"ENSNFUG00015003771","ZNF488","ENSG00000265763"
"ENSNFUG00015008709","EBF1","ENSG00000164330"
"ENSNFUG00015005667","TRIM8","ENSG00000171206"
"ENSNFUG00015010204","GABBR2","ENSG00000136928"
"ENSNFUG00015024993","C1orf112","ENSG00000000460"
"ENSNFUG00015001952","TRPC5","ENSG00000072315"
"ENSNFUG00015022770","PARP2","ENSG00000129484"
"ENSNFUG00015008607","UBTFL1","ENSG00000255009"
"ENSNFUG00015012521","YWHAG","ENSG00000170027"
"ENSNFUG00015006381","RAP2B","ENSG00000181467"
"ENSNFUG00015003176","DRAP1","ENSG00000175550"
"ENSNFUG00015005243","GOLIM4","ENSG00000173905"
"ENSNFUG00015017993","GABRR1","ENSG00000146276"
"ENSNFUG00015003021","SAMD5","ENSG00000203727"
"ENSNFUG00015003364","SMCR8","ENSG00000176994"
"ENSNFUG00015006395","HLF","ENSG00000108924"
"ENSNFUG00015013857","PDE6C","ENSG00000095464"
"ENSNFUG00015022833","CACNG5","ENSG00000075429"
"ENSNFUG00015000796","HSD3B7","ENSG00000099377"
"ENSNFUG00015015175","LETM2","ENSG00000165046"
"ENSNFUG00015001871","CEBPE","ENSG00000092067"
"ENSNFUG00015018579","CIAO3","ENSG00000103245"
"ENSNFUG00015017775","CHIC2","ENSG00000109220"
"ENSNFUG00015012134","IYD","ENSG00000009765"
"ENSNFUG00015022359","SNTB2","ENSG00000168807"
"ENSNFUG00015013522","TNNT1","ENSG00000105048"
"ENSNFUG00015016160","C17orf113","ENSG00000267221"
"ENSNFUG00015000491","OXER1","ENSG00000162881"
"ENSNFUG00015010506","U2SURP","ENSG00000163714"
"ENSNFUG00015021120","TNNC2","ENSG00000101470"
"ENSNFUG00015024758","CDK6","ENSG00000105810"
"ENSNFUG00015019649","","ENSG00000264668"
"ENSNFUG00015019649","ZFP41","ENSG00000181638"
"ENSNFUG00015016996","KCNK17","ENSG00000124780"
"ENSNFUG00015016996","KCNK7","ENSG00000173338"
"ENSNFUG00015024781","TRA2B","ENSG00000136527"
"ENSNFUG00015001449","SUCLG1","ENSG00000163541"
"ENSNFUG00015012127","PPP1R14C","ENSG00000198729"
"ENSNFUG00015020675","SLC22A11","ENSG00000168065"
"ENSNFUG00015020675","SLC22A12","ENSG00000197891"
"ENSNFUG00015020675","SLC22A3","ENSG00000146477"
"ENSNFUG00015015262","IMPA1","ENSG00000133731"
"ENSNFUG00015015786","NEFL","ENSG00000277586"
"ENSNFUG00015007321","CACNA2D3","ENSG00000157445"
"ENSNFUG00015017123","TESK1","ENSG00000107140"
"ENSNFUG00015024973","TMEM132D","ENSG00000151952"
"ENSNFUG00015020218","GRAMD2B","ENSG00000155324"
"ENSNFUG00015020135","RRAGC","ENSG00000116954"
"ENSNFUG00015018676","SLC5A2","ENSG00000140675"
"ENSNFUG00015014607","TMEM151B","ENSG00000178233"
"ENSNFUG00015003539","SAG","ENSG00000130561"
"ENSNFUG00015020900","KLHL31","ENSG00000124743"
"ENSNFUG00015013107","GDAP1","ENSG00000104381"
"ENSNFUG00015020273","IMPA1","ENSG00000133731"
"ENSNFUG00015009414","AFF4","ENSG00000072364"
"ENSNFUG00015012502","SRRM3","ENSG00000177679"
"ENSNFUG00015018865","PHLDB2","ENSG00000144824"
"ENSNFUG00015021710","PHF21A","ENSG00000135365"
"ENSNFUG00015024200","MFSD13A","ENSG00000138111"
"ENSNFUG00015019252","ZFHX3","ENSG00000140836"
"ENSNFUG00015010549","XPA","ENSG00000136936"
"ENSNFUG00015024233","CBLN3","ENSG00000139899"
"ENSNFUG00015008362","TTF2","ENSG00000116830"
"ENSNFUG00015002265","TFAP4","ENSG00000090447"
"ENSNFUG00015017413","RPF2","ENSG00000197498"
"ENSNFUG00015011585","CDK5RAP3","ENSG00000108465"
"ENSNFUG00015011927","TRAC","ENSG00000277734"
"ENSNFUG00015011927","TRAV1-1","ENSG00000255569"
"ENSNFUG00015011927","TRAV1-2","ENSG00000256553"
"ENSNFUG00015011927","TRAV4","ENSG00000211778"
"ENSNFUG00015011927","TRAV5","ENSG00000211779"
"ENSNFUG00015001112","","ENSG00000285130"
"ENSNFUG00015001112","TJP2","ENSG00000119139"
"ENSNFUG00015003756","DAAM1","ENSG00000100592"
"ENSNFUG00015017478","TRMT61B","ENSG00000171103"
"ENSNFUG00015022920","GLIS1","ENSG00000174332"
"ENSNFUG00015005505","WASHC3","ENSG00000120860"
"ENSNFUG00015016121","BCKDK","ENSG00000103507"
"ENSNFUG00015023218","USF2","ENSG00000105698"
"ENSNFUG00015006323","UBN1","ENSG00000118900"
"ENSNFUG00015024495","KRT18","ENSG00000111057"
"ENSNFUG00015009124","U2AF2","ENSG00000063244"
"ENSNFUG00015000791","BATF","ENSG00000156127"
"ENSNFUG00015021161","CENPH","ENSG00000153044"
"ENSNFUG00015010107","CYP27C1","ENSG00000186684"
"ENSNFUG00015009954","DPEP2","ENSG00000167261"
"ENSNFUG00015015423","NRXN3","ENSG00000021645"
"ENSNFUG00015001722","TSPAN5","ENSG00000168785"
"ENSNFUG00015019541","ZP3","ENSG00000188372"
"ENSNFUG00015015798","ENPP6","ENSG00000164303"
"ENSNFUG00015004524","GTF3C4","ENSG00000125484"
"ENSNFUG00015018537","PSMB11","ENSG00000222028"
"ENSNFUG00015001232","CANT1","ENSG00000171302"
"ENSNFUG00015008859","PUF60","ENSG00000179950"
"ENSNFUG00015002268","SLC25A53","ENSG00000269743"
"ENSNFUG00015005316","CYP3A5","ENSG00000106258"
"ENSNFUG00015005316","CYP3A7","ENSG00000160870"
"ENSNFUG00015005316","CYP3A4","ENSG00000160868"
"ENSNFUG00015005316","CYP3A43","ENSG00000021461"
"ENSNFUG00015019509","NDUFAF4","ENSG00000123545"
"ENSNFUG00015006007","ICAM3","ENSG00000076662"
"ENSNFUG00015018671","ARX","ENSG00000004848"
"ENSNFUG00015004537","KDM2A","ENSG00000173120"
"ENSNFUG00015011242","CGN","ENSG00000143375"
"ENSNFUG00015008333","RPL10","ENSG00000147403"
"ENSNFUG00015019147","MCOLN3","ENSG00000055732"
"ENSNFUG00015018131","MON2","ENSG00000061987"
"ENSNFUG00015009919","","ENSG00000279765"
"ENSNFUG00015009919","CHD2","ENSG00000173575"
"ENSNFUG00015007326","TNFAIP2","ENSG00000185215"
"ENSNFUG00015017928","DVL3","ENSG00000161202"
"ENSNFUG00015024638","NDFIP1","ENSG00000131507"
"ENSNFUG00015012629","SLITRK3","ENSG00000121871"
"ENSNFUG00015023215","PLD1","ENSG00000075651"
"ENSNFUG00015017158","ARFIP1","ENSG00000164144"
"ENSNFUG00015017018","MBTD1","ENSG00000011258"
"ENSNFUG00015014814","PCGF3","ENSG00000185619"
"ENSNFUG00015011934","ADGRD2","ENSG00000180264"
"ENSNFUG00015024262","GNG11","ENSG00000127920"
"ENSNFUG00015024262","GNGT1","ENSG00000127928"
"ENSNFUG00015000636","NRG2","ENSG00000158458"
"ENSNFUG00015021567","SYP","ENSG00000102003"
"ENSNFUG00015017181","PARP10","ENSG00000178685"
"ENSNFUG00015002172","","ENSG00000264668"
"ENSNFUG00015002172","ZFP41","ENSG00000181638"
"ENSNFUG00015002387","DNAJA3","ENSG00000103423"
"ENSNFUG00015024723","ADAM29","ENSG00000168594"
"ENSNFUG00015024723","ADAM21","ENSG00000139985"
"ENSNFUG00015000723","ATRAID","ENSG00000138085"
"ENSNFUG00015004861","GBA2","ENSG00000070610"
"ENSNFUG00015007328","BECN1","ENSG00000126581"
"ENSNFUG00015003025","FARSA","ENSG00000179115"
"ENSNFUG00015024636","RNF14","ENSG00000013561"
"ENSNFUG00015007407","PROK2","ENSG00000163421"
"ENSNFUG00015000638","RUSF1","ENSG00000140688"
"ENSNFUG00015000455","RGS17","ENSG00000091844"
"ENSNFUG00015012987","CRYBG1","ENSG00000112297"
"ENSNFUG00015020537","TMEM175","ENSG00000127419"
"ENSNFUG00015000178","HDDC2","ENSG00000111906"
"ENSNFUG00015015026","MTG2","ENSG00000101181"
"ENSNFUG00015022968","GPAA1","ENSG00000197858"
"ENSNFUG00015024364","MED1","ENSG00000125686"
"ENSNFUG00015024812","CSF1","ENSG00000184371"
"ENSNFUG00015001405","MAPK3","ENSG00000102882"
"ENSNFUG00015002005","NLGN3","ENSG00000196338"
"ENSNFUG00015003755","LRRN3","ENSG00000173114"
"ENSNFUG00015016153","PODXL","ENSG00000128567"
"ENSNFUG00015003200","CHRNA6","ENSG00000147434"
"ENSNFUG00015006351","METTL27","ENSG00000165171"
"ENSNFUG00015000481","FKTN","ENSG00000106692"
"ENSNFUG00015023216","MRPL18","ENSG00000112110"
"ENSNFUG00015010243","METAP2","ENSG00000111142"
"ENSNFUG00015020343","PIP4P1","ENSG00000165782"
"ENSNFUG00015016986","PPM1J","ENSG00000155367"
"ENSNFUG00015023868","MLYCD","ENSG00000103150"
"ENSNFUG00015018962","EMP3","ENSG00000142227"
"ENSNFUG00015004933","PNPLA2","ENSG00000177666"
"ENSNFUG00015013469","HBB","ENSG00000244734"
"ENSNFUG00015013469","HBD","ENSG00000223609"
"ENSNFUG00015013469","","ENSG00000284931"
"ENSNFUG00015013469","HBG2","ENSG00000196565"
"ENSNFUG00015013469","HBG1","ENSG00000213934"
"ENSNFUG00015006267","VCAM1","ENSG00000162692"
"ENSNFUG00015018861","THEM6","ENSG00000130193"
"ENSNFUG00015017806","GJA10","ENSG00000135355"
"ENSNFUG00015003758","SND1","ENSG00000197157"
"ENSNFUG00015020131","","ENSG00000274944"
"ENSNFUG00015020131","MYCBP","ENSG00000214114"
"ENSNFUG00015003795","OSMR","ENSG00000145623"
"ENSNFUG00015003795","","ENSG00000285171"
"ENSNFUG00015003795","IL2RG","ENSG00000147168"
"ENSNFUG00015003795","","ENSG00000258728"
"ENSNFUG00015003795","IL11RA","ENSG00000137070"
"ENSNFUG00015003795","IL12RB1","ENSG00000096996"
"ENSNFUG00015011595","TSPAN4","ENSG00000214063"
"ENSNFUG00015018820","PCYT1B","ENSG00000102230"
"ENSNFUG00015003481","RNF168","ENSG00000163961"
"ENSNFUG00015009789","NEFL","ENSG00000277586"
"ENSNFUG00015019461","CMC2","ENSG00000103121"
"ENSNFUG00015008148","MED24","ENSG00000008838"
"ENSNFUG00015005857","SSR4","ENSG00000180879"
"ENSNFUG00015019720","TMA16","ENSG00000198498"
"ENSNFUG00015015911","DSCAML1","ENSG00000177103"
"ENSNFUG00015021836","MDH1B","ENSG00000138400"
"ENSNFUG00015001708","","ENSG00000230707"
"ENSNFUG00015007839","BNIP3","ENSG00000176171"
"ENSNFUG00015000973","BATF2","ENSG00000168062"
"ENSNFUG00015003495","SCARA5","ENSG00000168079"
"ENSNFUG00015020868","SPSB3","ENSG00000162032"
"ENSNFUG00015010469","CRABP1","ENSG00000166426"
"ENSNFUG00015001250","KCNH3","ENSG00000135519"
"ENSNFUG00015024485","CHCHD6","ENSG00000159685"
"ENSNFUG00015003175","RNF216","ENSG00000011275"
"ENSNFUG00015000758","NXPE3","ENSG00000144815"
"ENSNFUG00015012312","VSIG10","ENSG00000176834"
"ENSNFUG00015018138","CLOCK","ENSG00000134852"
"ENSNFUG00015016955","KHDRBS3","ENSG00000131773"
"ENSNFUG00015003093","TMEM209","ENSG00000146842"
"ENSNFUG00015021165","JMY","ENSG00000152409"
"ENSNFUG00015006396","CARD9","ENSG00000187796"
"ENSNFUG00015007353","NPR2","ENSG00000159899"
"ENSNFUG00015005501","SNORD13","ENSG00000239039"
"ENSNFUG00015016125","HIPK2","ENSG00000064393"
"ENSNFUG00015017151","ADGRG7","ENSG00000144820"
"ENSNFUG00015003233","ZNF497","ENSG00000174586"
"ENSNFUG00015014510","NKX2-8","ENSG00000136327"
"ENSNFUG00015017011","TMEM120A","ENSG00000189077"
"ENSNFUG00015002357","INTS12","ENSG00000138785"
"ENSNFUG00015011040","PGRMC2","ENSG00000164040"
"ENSNFUG00015020136","SLC35G2","ENSG00000168917"
"ENSNFUG00015022672","CNOT4","ENSG00000080802"
"ENSNFUG00015021272","SUSD2","ENSG00000099994"
"ENSNFUG00015009538","PUDP","ENSG00000130021"
"ENSNFUG00015011372","MRPL4","ENSG00000105364"
"ENSNFUG00015016773","F8A1","ENSG00000288722"
"ENSNFUG00015016773","F8A2","ENSG00000288709"
"ENSNFUG00015003262","NTMT1","ENSG00000148335"
"ENSNFUG00015014467","GSTT2","ENSG00000099984"
"ENSNFUG00015014467","GSTO2","ENSG00000065621"
"ENSNFUG00015022047","EDC3","ENSG00000179151"
"ENSNFUG00015004215","SLC22A18","ENSG00000110628"
"ENSNFUG00015003455","ILDR1","ENSG00000145103"
"ENSNFUG00015022180","SYCP3","ENSG00000139351"
"ENSNFUG00015000423","LCORL","ENSG00000178177"
"ENSNFUG00015003178","DLL1","ENSG00000198719"
"ENSNFUG00015016981","UGT2B10","ENSG00000109181"
"ENSNFUG00015016981","UGT2B11","ENSG00000213759"
"ENSNFUG00015016981","UGT2A1","ENSG00000173610"
"ENSNFUG00015016981","UGT2B28","ENSG00000135226"
"ENSNFUG00015016981","UGT2B7","ENSG00000171234"
"ENSNFUG00015016981","UGT2B4","ENSG00000156096"
"ENSNFUG00015016981","UGT2A3","ENSG00000135220"
"ENSNFUG00015020865","NUBP2","ENSG00000095906"
"ENSNFUG00015004820","TIMM23","ENSG00000265354"
"ENSNFUG00015004820","TIMM23B","ENSG00000204152"
"ENSNFUG00015015002","TMEM168","ENSG00000146802"
"ENSNFUG00015000486","C1GALT1C1","ENSG00000171155"
"ENSNFUG00015003113","HSPA8","ENSG00000109971"
"ENSNFUG00015013311","PIGQ","ENSG00000007541"
"ENSNFUG00015020676","DDO","ENSG00000203797"
"ENSNFUG00015000755","TBC1D10B","ENSG00000169221"
"ENSNFUG00015017191","SLC18B1","ENSG00000146409"
"ENSNFUG00015016958","FRMD6","ENSG00000139926"
"ENSNFUG00015024451","PNO1","ENSG00000115946"
"ENSNFUG00015006356","OXER1","ENSG00000162881"
"ENSNFUG00015000111","TOX3","ENSG00000103460"
"ENSNFUG00015004276","RSPO3","ENSG00000146374"
"ENSNFUG00015010313","PDLIM5","ENSG00000163110"
"ENSNFUG00015009804","ST8SIA2","ENSG00000140557"
"ENSNFUG00015022374","CLRN3","ENSG00000180745"
"ENSNFUG00015023850","CDH13","ENSG00000140945"
"ENSNFUG00015020213","DNAJC30","ENSG00000176410"
"ENSNFUG00015017718","MAP3K7","ENSG00000135341"
"ENSNFUG00015011674","RPLP0","ENSG00000089157"
"ENSNFUG00015016902","GRINA","ENSG00000178719"
"ENSNFUG00015003421","VEGFD","ENSG00000165197"
"ENSNFUG00015008842","RNF7","ENSG00000114125"
"ENSNFUG00015013246","CADPS2","ENSG00000081803"
"ENSNFUG00015015058","CNTN1","ENSG00000018236"
"ENSNFUG00015012777","ADRA1B","ENSG00000170214"
"ENSNFUG00015000088","EFS","ENSG00000100842"
"ENSNFUG00015019201","MIA-RAB4B","ENSG00000268975"
"ENSNFUG00015019201","MIA","ENSG00000261857"
"ENSNFUG00015002871","SPTLC2","ENSG00000100596"
"ENSNFUG00015024753","SH2D3C","ENSG00000095370"
"ENSNFUG00015001792","ARAP3","ENSG00000120318"
"ENSNFUG00015001001","SMYD5","ENSG00000135632"
"ENSNFUG00015025404","MCOLN2","ENSG00000153898"
"ENSNFUG00015019732","AKR1D1","ENSG00000122787"
"ENSNFUG00015000460","INA","ENSG00000148798"
"ENSNFUG00015016191","RNU5B-3P","ENSG00000252410"
"ENSNFUG00015003236","PPP1CB","ENSG00000213639"
"ENSNFUG00015024425","FAM163B","ENSG00000196990"
"ENSNFUG00015009194","EGFL6","ENSG00000198759"
"ENSNFUG00015009119","ACO2","ENSG00000100412"
"ENSNFUG00015017128","FUCA2","ENSG00000001036"
"ENSNFUG00015006707","DNAJC5G","ENSG00000163793"
"ENSNFUG00015000702","ANKRD49","ENSG00000168876"
"ENSNFUG00015022950","SLC25A42","ENSG00000181035"
"ENSNFUG00015024975","FOXE1","ENSG00000178919"
"ENSNFUG00015000231","NSUN7","ENSG00000179299"
"ENSNFUG00015015540","ARL6IP5","ENSG00000144746"
"ENSNFUG00015015055","INHBB","ENSG00000163083"
"ENSNFUG00015011957","NR5A1","ENSG00000136931"
"ENSNFUG00015001049","SMAD7","ENSG00000101665"
"ENSNFUG00015018276","MRPL3","ENSG00000114686"
"ENSNFUG00015016597","CTHRC1","ENSG00000164932"
"ENSNFUG00015000426","CAAP1","ENSG00000120159"
"ENSNFUG00015003971","","ENSG00000284844"
"ENSNFUG00015012556","FLVCR2","ENSG00000119686"
"ENSNFUG00015001752","NIPSNAP3A","ENSG00000136783"
"ENSNFUG00015001752","NIPSNAP3B","ENSG00000165028"
"ENSNFUG00015010834","F2RL1","ENSG00000164251"
"ENSNFUG00015017998","DDI2","ENSG00000197312"
"ENSNFUG00015022710","","ENSG00000258465"
"ENSNFUG00015004616","DNLZ","ENSG00000213221"
"ENSNFUG00015020673","ANXA8","ENSG00000265190"
"ENSNFUG00015009099","SST","ENSG00000157005"
"ENSNFUG00015014941","MCTP1","ENSG00000175471"
"ENSNFUG00015011502","CBFA2T3","ENSG00000129993"
"ENSNFUG00015003702","","ENSG00000259753"
"ENSNFUG00015001265","RAB11FIP5","ENSG00000135631"
"ENSNFUG00015008338","SHF","ENSG00000138606"
"ENSNFUG00015009617","ELL3","ENSG00000128886"
"ENSNFUG00015002665","CAVIN4","ENSG00000170681"
"ENSNFUG00015000726","MPP5","ENSG00000072415"
"ENSNFUG00015019065","LGALS16","ENSG00000249861"
"ENSNFUG00015019065","LGALS14","ENSG00000006659"
"ENSNFUG00015019065","CLC","ENSG00000105205"
"ENSNFUG00015019065","LGALS13","ENSG00000105198"
"ENSNFUG00015019065","LGALS9","ENSG00000168961"
"ENSNFUG00015003844","RPRML","ENSG00000179673"
"ENSNFUG00015017153","ACO1","ENSG00000122729"
"ENSNFUG00015012017","NAGPA","ENSG00000103174"
"ENSNFUG00015007351","LRTM1","ENSG00000144771"
"ENSNFUG00015009310","MSLNL","ENSG00000162006"
"ENSNFUG00015019206","HSPA4L","ENSG00000164070"
"ENSNFUG00015002406","CLDN5","ENSG00000184113"
"ENSNFUG00015000783","EDF1","ENSG00000107223"
"ENSNFUG00015023275","ADH1B","ENSG00000196616"
"ENSNFUG00015023275","ADH6","ENSG00000172955"
"ENSNFUG00015023275","ADH1C","ENSG00000248144"
"ENSNFUG00015023275","ADH1A","ENSG00000187758"
"ENSNFUG00015017415","TRAPPC9","ENSG00000167632"
"ENSNFUG00015000402","PHACTR2","ENSG00000112419"
"ENSNFUG00015000872","HAP1","ENSG00000173805"
"ENSNFUG00015019463","CDYL2","ENSG00000166446"
"ENSNFUG00015003426","PDGFD","ENSG00000170962"
"ENSNFUG00015013241","ITGA3","ENSG00000005884"
"ENSNFUG00015023673","UBE2K","ENSG00000078140"
"ENSNFUG00015016926","KLF17","ENSG00000171872"
"ENSNFUG00015016926","KLF18","ENSG00000283039"
"ENSNFUG00015002701","NEBL","ENSG00000078114"
"ENSNFUG00015020850","NTN3","ENSG00000162068"
"ENSNFUG00015004611","IKBIP","ENSG00000166130"
"ENSNFUG00015019432","STX11","ENSG00000135604"
"ENSNFUG00015000421","MMD","ENSG00000108960"
"ENSNFUG00015012551","PITPNC1","ENSG00000154217"
"ENSNFUG00015013592","GRIA3","ENSG00000125675"
"ENSNFUG00015006407","PARP15","ENSG00000173200"
"ENSNFUG00015011629","LSM8","ENSG00000128534"
"ENSNFUG00015024055","SLC17A6","ENSG00000091664"
"ENSNFUG00015009774","TMED4","ENSG00000158604"
"ENSNFUG00015016771","PPP1R26","ENSG00000196422"
"ENSNFUG00015011642","CNN3","ENSG00000117519"
"ENSNFUG00015011560","SOD2","ENSG00000112096"
"ENSNFUG00015023615","CYP27B1","ENSG00000111012"
"ENSNFUG00015024098","GAL3ST1","ENSG00000128242"
"ENSNFUG00015009442","MXI1","ENSG00000119950"
"ENSNFUG00015020938","IGFBP2","ENSG00000115457"
"ENSNFUG00015011077","WDR20","ENSG00000140153"
"ENSNFUG00015000096","SOGA3","ENSG00000214338"
"ENSNFUG00015000096","","ENSG00000255330"
"ENSNFUG00015008874","TLE3","ENSG00000140332"
"ENSNFUG00015012477","MAG","ENSG00000105695"
"ENSNFUG00015008404","CHRNA3","ENSG00000080644"
"ENSNFUG00015017416","SPC24","ENSG00000161888"
"ENSNFUG00015019790","NPTN","ENSG00000156642"
"ENSNFUG00015024096","NCBP2","ENSG00000114503"
"ENSNFUG00015001818","MACROH2A2","ENSG00000099284"
"ENSNFUG00015007007","TTC4","ENSG00000243725"
"ENSNFUG00015011987","PLEKHF2","ENSG00000175895"
"ENSNFUG00015002003","COPS6","ENSG00000168090"
"ENSNFUG00015005552","SLCO2B1","ENSG00000137491"
"ENSNFUG00015020936","GAS2L1","ENSG00000185340"
"ENSNFUG00015000115","RSPO3","ENSG00000146374"
"ENSNFUG00015001403","CADM4","ENSG00000105767"
"ENSNFUG00015015085","ANKRD26","ENSG00000107890"
"ENSNFUG00015015085","ANKRD20A2P","ENSG00000183148"
"ENSNFUG00015015085","ANKRD18B","ENSG00000230453"
"ENSNFUG00015021968","USF3","ENSG00000176542"
"ENSNFUG00015015426","SPCS1","ENSG00000114902"
"ENSNFUG00015016158","MAN2A2","ENSG00000196547"
"ENSNFUG00015005834","NOTO","ENSG00000214513"
"ENSNFUG00015018935","PPCS","ENSG00000127125"
"ENSNFUG00015021644","CABP7","ENSG00000100314"
"ENSNFUG00015018100","GJA1","ENSG00000152661"
"ENSNFUG00015014664","EEFSEC","ENSG00000132394"
"ENSNFUG00015006326","P2RY1","ENSG00000169860"
"ENSNFUG00015004346","PHPT1","ENSG00000054148"
"ENSNFUG00015016195","NTRK3","ENSG00000140538"
"ENSNFUG00015001005","JUP","ENSG00000173801"
"ENSNFUG00015022747","RNF121","ENSG00000137522"
"ENSNFUG00015016073","FBXL6","ENSG00000182325"
"ENSNFUG00015002875","TMEM150B","ENSG00000180061"
"ENSNFUG00015010530","","ENSG00000257207"
"ENSNFUG00015010530","LIMS4","ENSG00000256671"
"ENSNFUG00015010530","LIMS1","ENSG00000169756"
"ENSNFUG00015016181","EML1","ENSG00000066629"
"ENSNFUG00015013376","YIPF6","ENSG00000181704"
